test,sample_number,timestamp,release_sha,public_build_id,dashboard_build_id,route,duration_ms,supplier_duration_ms,status,retry_reason,supplier_call_count,notes
pair_to_segmented,15,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,166,,ok,,0,
segmented_to_pair,15,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,134,,ok,,0,
pair_to_segmented,16,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,737,,ok,,0,
segmented_to_pair,16,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,152,,ok,,0,
pair_to_segmented,17,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,169,,ok,,0,
segmented_to_pair,17,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,158,,ok,,0,
pair_to_segmented,18,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,238,,ok,,0,
segmented_to_pair,18,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,172,,ok,,0,
pair_to_segmented,19,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,705,,ok,,0,
segmented_to_pair,19,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,119,,ok,,0,
pair_to_segmented,20,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,156,,ok,,0,
segmented_to_pair,20,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,view_switch,215,,ok,,0,
traveler_app,1,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1925,2876,ok,,0,
traveler_app,2,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,2817,2803,ok,,0,
traveler_app,3,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1931,1853,ok,,0,
traveler_app,4,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1653,1464,ok,,0,
traveler_app,5,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,2523,1916,ok,,0,
traveler_app,6,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,2735,1597,ok,,0,
traveler_app,7,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1804,2197,ok,,0,
traveler_app,8,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1819,2446,ok,,0,
traveler_app,9,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1823,1450,ok,,0,
traveler_app,10,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1689,1529,ok,,0,
traveler_app,11,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,2929,1468,ok,,0,
traveler_app,12,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1277,1952,ok,,0,
traveler_app,13,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1431,1445,ok,,0,
traveler_app,14,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,2540,2009,ok,,0,
traveler_app,15,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,2000,1669,ok,,0,
traveler_app,16,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1754,1625,ok,,0,
